time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2),,
5.81106,10.0173,-1.70467,0.555455,,
5.82106,10.0173,-1.62806,0.536301,,
5.83106,10.0173,-1.62806,0.497994,,
5.84106,10.0365,-1.68552,0.47884,,
5.85106,10.0365,-1.70467,0.47884,,
5.86107,10.0365,-1.76213,0.440533,,
5.87107,10.0748,-1.76213,0.42138,,
5.88107,10.0365,-1.87705,0.344765,,
5.89107,9.99819,-1.89621,0.248997,,
5.90107,10.0173,-1.95367,0.248997,,
5.91108,10.0365,-1.81959,0.153229,,
5.92108,10.0556,-1.78129,0.134075,,
5.93108,10.0748,-1.70467,0.0574608,,
5.94108,10.0748,-1.66636,0,,
5.95108,10.0556,-1.70467,-0.0383072,,
5.96108,10.0556,-1.72383,-0.0957681,,
5.97109,10.0556,-1.64721,-0.21069,,
5.98109,10.0556,-1.68552,-0.229843,,
5.99109,10.0556,-1.72383,-0.229843,,
6.00109,10.0365,-1.74298,-0.306458,,
6.01109,10.0365,-1.8579,-0.402226,,
6.0211,10.0173,-1.83875,-0.459687,,
6.0311,10.0556,-1.78129,-0.497994,,
6.0411,10.0365,-1.74298,-0.536301,,
6.0511,9.99819,-1.76213,-0.536301,,
6.0611,10.0365,-1.72383,-0.574608,,
6.0711,10.0365,-1.66636,-0.612916,,
6.08111,10.0365,-1.66636,-0.68953,,
6.09111,10.0365,-1.62806,-0.766145,,
6.10111,10.0365,-1.66636,-0.804452,,
6.11111,10.0556,-1.66636,-0.842759,,
6.12111,10.0365,-1.72383,-0.861913,,
6.13112,10.0556,-1.74298,-0.804452,,
6.14112,10.0365,-1.76213,-0.785298,,
6.15112,10.0173,-1.76213,-0.804452,,
6.16112,10.0556,-1.78129,-0.766145,,
6.17112,10.0556,-1.70467,-0.804452,,
6.18112,10.0556,-1.68552,-0.785298,,
6.19113,10.0365,-1.62806,-0.804452,,
6.20113,10.0556,-1.55144,-0.785298,,
6.21113,10.0556,-1.55144,-0.785298,,
6.22113,10.0748,-1.5706,-0.727837,,
6.23113,10.0556,-1.64721,-0.68953,,
6.24114,10.0556,-1.66636,-0.651223,,
6.25114,10.0556,-1.72383,-0.612916,,
6.26114,10.0556,-1.74298,-0.612916,,
6.27114,10.0556,-1.70467,-0.517148,,
6.28114,10.0748,-1.62806,-0.47884,,
6.29114,10.0556,-1.6089,-0.440533,,
6.30115,10.0556,-1.53229,-0.402226,,
6.31115,10.0748,-1.53229,-0.363919,,
6.32115,10.0748,-1.53229,-0.344765,,
6.33115,10.0748,-1.53229,-0.21069,,
6.34115,10.094,-1.5706,-0.153229,,
6.35116,10.094,-1.5706,-0.114922,,
6.36116,10.0748,-1.6089,-0.0766145,,
6.37116,10.094,-1.58975,-0.0957681,,
6.38116,10.0748,-1.58975,-0.0383072,,
6.39116,10.0748,-1.55144,0.0191536,,
6.40116,10.0748,-1.49398,0.134075,,
6.41117,10.0748,-1.49398,0.172383,,
6.42117,10.094,-1.47483,0.21069,,
6.43117,10.0556,-1.51314,0.268151,,
6.44117,10.0748,-1.53229,0.306458,,
6.45117,10.0748,-1.51314,0.363919,,
6.46118,10.0748,-1.51314,0.402226,,
6.47118,10.0556,-1.49398,0.402226,,
6.48118,10.0748,-1.47483,0.402226,,
6.49118,10.0556,-1.49398,0.42138,,
6.50118,10.0556,-1.51314,0.42138,,
6.51118,10.0748,-1.51314,0.47884,,
6.52119,10.0556,-1.51314,0.517148,,
6.53119,10.0556,-1.43652,0.517148,,
6.54119,10.0748,-1.41737,0.517148,,
6.55119,10.0365,-1.35991,0.517148,,
6.56119,10.0556,-1.35991,0.517148,,
6.5712,10.0556,-1.37906,0.497994,,
6.5812,10.0556,-1.37906,0.47884,,
6.5912,10.0556,-1.37906,0.459687,,
6.6012,10.0556,-1.39821,0.383072,,
6.6112,10.0365,-1.39821,0.383072,,
6.6212,10.0365,-1.39821,0.344765,,
6.63121,10.0748,-1.37906,0.363919,,
6.64121,10.0556,-1.37906,0.306458,,
6.65121,10.0365,-1.35991,0.287304,,
6.66121,10.0748,-1.28329,0.191536,,
6.67121,10.094,-1.24498,0.153229,,
6.68122,10.1131,-1.20668,0.0957681,,
6.69122,10.094,-1.18752,0.0957681,,
6.70122,10.0748,-1.20668,0.0574608,,
6.71122,10.094,-1.22583,0.0383072,,
6.72122,10.1131,-1.26414,-0.0574608,,
6.73122,10.1131,-1.28329,-0.0957681,,
6.74123,10.094,-1.30245,-0.153229,,
6.75123,10.094,-1.30245,-0.153229,,
6.76123,10.0748,-1.28329,-0.229843,,
6.77123,10.0748,-1.24498,-0.248997,,
6.78123,10.094,-1.20668,-0.268151,,
6.79124,10.094,-1.13006,-0.363919,,
6.80124,10.094,-1.09176,-0.42138,,
6.81124,10.094,-1.09176,-0.47884,,
6.82124,10.1131,-1.14922,-0.459687,,
6.83124,10.1131,-1.14922,-0.459687,,
6.84124,10.1131,-1.18752,-0.497994,,
6.85125,10.0748,-1.22583,-0.555455,,
6.86125,10.0748,-1.22583,-0.593762,,
6.87125,10.0748,-1.22583,-0.612916,,
6.88125,10.0748,-1.20668,-0.632069,,
6.89125,10.0556,-1.18752,-0.670376,,
6.90126,10.0365,-1.14922,-0.670376,,
6.91126,10.0365,-1.13006,-0.632069,,
6.92126,10.0556,-1.09176,-0.651223,,
6.93126,10.0748,-1.05345,-0.632069,,
6.94126,10.0748,-1.05345,-0.632069,,
6.95126,10.0556,-1.0726,-0.632069,,
6.96127,10.0748,-1.13006,-0.632069,,
6.97127,10.0556,-1.16837,-0.612916,,
6.98127,10.0748,-1.20668,-0.555455,,
6.99127,10.0748,-1.22583,-0.555455,,
7.00127,10.0748,-1.24498,-0.517148,,
7.01128,10.0365,-1.18752,-0.497994,,
7.02128,10.0748,-1.13006,-0.440533,,
7.03128,10.0748,-1.14922,-0.42138,,
7.04128,10.0748,-1.09176,-0.42138,,
7.05128,10.094,-1.09176,-0.325611,,
7.06128,10.1131,-1.0726,-0.287304,,
7.07129,10.094,-1.0343,-0.229843,,
7.08129,10.1131,-1.11091,-0.229843,,
7.09129,10.1131,-1.14922,-0.191536,,
7.10129,10.094,-1.22583,-0.172383,,
7.11129,10.094,-1.30245,-0.0766145,,
7.1213,10.094,-1.26414,-0.0191536,,
7.1313,10.094,-1.24498,0.0574608,,
7.1413,10.094,-1.18752,0.114922,,
7.1513,10.1131,-1.11091,0.172383,,
7.1613,10.1131,-1.11091,0.172383,,
7.1713,10.094,-1.09176,0.191536,,
7.18131,10.0748,-1.11091,0.229843,,
7.19131,10.0556,-1.11091,0.306458,,
7.20131,10.0748,-1.22583,0.344765,,
7.21131,10.0556,-1.3216,0.440533,,
7.22131,10.0556,-1.3216,0.42138,,
7.23132,10.0556,-1.34075,0.440533,,
7.24132,10.0556,-1.26414,0.42138,,
7.25132,10.0748,-1.22583,0.497994,,
7.26132,10.0748,-1.20668,0.536301,,
7.27132,10.0556,-1.16837,0.593762,,
7.28132,10.0556,-1.22583,0.593762,,
7.29133,10.0365,-1.20668,0.555455,,
7.30133,10.0556,-1.22583,0.574608,,
7.31133,10.0365,-1.30245,0.497994,,
7.32133,10.0365,-1.34075,0.536301,,
7.33133,10.0556,-1.35991,0.536301,,
7.34134,10.0748,-1.34075,0.497994,,
7.35134,10.0556,-1.3216,0.497994,,
7.36134,10.0748,-1.30245,0.459687,,
7.37134,10.094,-1.28329,0.47884,,
7.38134,10.0748,-1.26414,0.363919,,
7.39134,10.094,-1.24498,0.363919,,
7.40135,10.094,-1.26414,0.344765,,
7.41135,10.0748,-1.30245,0.325611,,
7.42135,10.0748,-1.30245,0.268151,,
7.43135,10.094,-1.34075,0.229843,,
7.44135,10.094,-1.35991,0.172383,,
7.45136,10.094,-1.37906,0.0957681,,
7.46136,10.094,-1.37906,0.0766145,,
7.47136,10.094,-1.37906,-0.0191536,,
7.48136,10.094,-1.35991,-0.0383072,,
7.49136,10.094,-1.3216,-0.134075,,
7.50136,10.0748,-1.34075,-0.153229,,
7.51137,10.094,-1.3216,-0.21069,,
7.52137,10.1131,-1.35991,-0.268151,,
7.53137,10.1131,-1.34075,-0.287304,,
7.54137,10.094,-1.41737,-0.325611,,
7.55137,10.094,-1.39821,-0.363919,,
7.56138,10.0748,-1.41737,-0.42138,,
7.57138,10.0556,-1.41737,-0.47884,,
7.58138,10.0556,-1.41737,-0.497994,,
7.59138,10.0556,-1.43652,-0.517148,,
7.60138,10.0748,-1.45567,-0.555455,,
7.61138,10.0556,-1.43652,-0.593762,,
7.62139,10.0556,-1.41737,-0.612916,,
7.63139,10.0748,-1.39821,-0.612916,,
7.64139,10.0748,-1.41737,-0.651223,,
7.65139,10.0748,-1.41737,-0.632069,,
7.66139,10.094,-1.45567,-0.632069,,
7.6714,10.0556,-1.47483,-0.651223,,
7.6814,10.0556,-1.51314,-0.612916,,
7.6914,10.0556,-1.55144,-0.651223,,
7.7014,10.0365,-1.55144,-0.670376,,
7.7114,10.0556,-1.51314,-0.651223,,
7.7214,10.0365,-1.51314,-0.593762,,
7.73141,10.0365,-1.49398,-0.612916,,
7.74141,10.0556,-1.45567,-0.497994,,
7.75141,10.0748,-1.43652,-0.536301,,
7.76141,10.0748,-1.45567,-0.497994,,
7.77141,10.0748,-1.45567,-0.47884,,
7.78142,10.094,-1.51314,-0.42138,,
7.79142,10.0556,-1.5706,-0.402226,,
7.80142,10.0556,-1.64721,-0.325611,,
7.81142,10.0748,-1.64721,-0.287304,,
7.82142,10.0365,-1.70467,-0.229843,,
7.83142,10.0556,-1.62806,-0.191536,,
7.84143,10.0365,-1.62806,-0.191536,,
7.85143,10.0365,-1.6089,-0.0957681,,
7.86143,10.0365,-1.5706,-0.0574608,,
7.87143,10.0556,-1.49398,0,,
7.88143,10.0748,-1.47483,0.0383072,,
7.89144,10.0748,-1.51314,0.114922,,
7.90144,10.0748,-1.55144,0.172383,,
7.91144,10.0556,-1.62806,0.191536,,
7.92144,10.0556,-1.68552,0.229843,,
7.93144,10.0556,-1.81959,0.287304,,
7.94144,10.0556,-1.81959,0.344765,,
7.95145,10.0365,-1.78129,0.363919,,
7.96145,10.0365,-1.72383,0.440533,,
7.97145,10.0173,-1.64721,0.440533,,
7.98145,10.0173,-1.58975,0.47884,,
7.99145,10.0556,-1.55144,0.517148,,
8.00146,10.0365,-1.49398,0.555455,,
8.01146,10.0365,-1.51314,0.555455,,
8.02146,10.0365,-1.5706,0.574608,,
8.03146,10.0365,-1.66636,0.593762,,
8.04146,10.0365,-1.74298,0.612916,,
8.05146,10.0556,-1.80044,0.612916,,
8.06147,10.0173,-1.80044,0.632069,,
8.07147,10.0365,-1.83875,0.593762,,
8.08147,9.99819,-1.83875,0.593762,,
8.09147,9.99819,-1.72383,0.593762,,
8.10147,10.0365,-1.64721,0.574608,,
8.11148,10.0365,-1.62806,0.593762,,
8.12148,10.0365,-1.5706,0.574608,,
8.13148,10.0365,-1.58975,0.536301,,
8.14148,10.0173,-1.62806,0.459687,,
8.15148,10.0173,-1.68552,0.440533,,
8.16148,10.0173,-1.78129,0.402226,,
8.17149,10.0365,-1.76213,0.383072,,
8.18149,10.0365,-1.76213,0.344765,,
8.19149,10.0365,-1.83875,0.325611,,
8.20149,10.0365,-1.81959,0.21069,,
8.21149,10.0365,-1.78129,0.172383,,
8.2215,10.0365,-1.72383,0.134075,,
8.2315,10.0556,-1.5706,0.0766145,,
8.2415,10.0556,-1.55144,0.0383072,,
8.2515,10.0556,-1.55144,0,,
8.2615,10.0365,-1.64721,-0.0957681,,
8.2715,10.0748,-1.64721,-0.114922,,
8.28151,10.0556,-1.70467,-0.153229,,
8.29151,10.0556,-1.74298,-0.248997,,
8.30151,10.0365,-1.78129,-0.268151,,
8.31151,10.0556,-1.81959,-0.344765,,
8.32151,10.0556,-1.74298,-0.440533,,
8.33152,10.0556,-1.72383,-0.440533,,
8.34152,10.0556,-1.66636,-0.459687,,
8.35152,10.0556,-1.6089,-0.497994,,
8.36152,10.0365,-1.62806,-0.574608,,
8.37152,10.0556,-1.6089,-0.593762,,
8.38152,10.0556,-1.6089,-0.612916,,
8.39153,10.0556,-1.6089,-0.651223,,
8.40153,10.0365,-1.62806,-0.670376,,
8.41153,10.0365,-1.66636,-0.670376,,
8.42153,10.0748,-1.74298,-0.746991,,
8.43153,10.0365,-1.72383,-0.785298,,
8.44154,10.0173,-1.72383,-0.766145,,
8.45154,10.0556,-1.6089,-0.746991,,
8.46154,10.0173,-1.6089,-0.708684,,
8.47154,10.0173,-1.6089,-0.708684,,
8.48154,10.0365,-1.58975,-0.708684,,
8.49154,10.0556,-1.55144,-0.708684,,
8.50155,10.0556,-1.53229,-0.68953,,
8.51155,10.0365,-1.55144,-0.651223,,
8.52155,10.0365,-1.58975,-0.593762,,
8.53155,10.0556,-1.5706,-0.574608,,
8.54155,10.0365,-1.62806,-0.536301,,
8.55156,10.0556,-1.66636,-0.497994,,
8.56156,10.0556,-1.64721,-0.47884,,
8.57156,10.0365,-1.62806,-0.440533,,
8.58156,10.0748,-1.62806,-0.383072,,
8.59156,10.0748,-1.55144,-0.325611,,
8.60156,10.0748,-1.53229,-0.287304,,
8.61157,10.0748,-1.49398,-0.268151,,
8.62157,10.1131,-1.49398,-0.172383,,
8.63157,10.0748,-1.51314,-0.134075,,
8.64157,10.094,-1.51314,-0.0766145,,
8.65157,10.0748,-1.5706,-0.0191536,,
8.66158,10.0748,-1.6089,0.0191536,,
8.67158,10.0748,-1.58975,0.0766145,,
8.68158,10.0748,-1.5706,0.172383,,
8.69158,10.094,-1.55144,0.21069,,
8.70158,10.0748,-1.51314,0.21069,,
8.71158,10.0748,-1.45567,0.229843,,
8.72159,10.094,-1.43652,0.306458,,
8.73159,10.094,-1.45567,0.325611,,
8.74159,10.094,-1.47483,0.344765,,
8.75159,10.0748,-1.55144,0.402226,,
8.76159,10.0365,-1.53229,0.42138,,
8.7716,10.0556,-1.51314,0.459687,,
8.7816,10.0365,-1.49398,0.459687,,
8.7916,10.0173,-1.49398,0.440533,,
8.8016,10.0365,-1.45567,0.497994,,
8.8116,10.0556,-1.41737,0.555455,,
8.8216,10.0365,-1.39821,0.536301,,
8.83161,10.0365,-1.37906,0.536301,,
8.84161,10.0556,-1.39821,0.555455,,
8.85161,10.0556,-1.41737,0.497994,,
8.86161,10.0365,-1.43652,0.517148,,
8.87161,10.0556,-1.45567,0.517148,,
8.88162,10.0365,-1.47483,0.497994,,
8.89162,10.0365,-1.47483,0.459687,,
8.90162,10.0365,-1.45567,0.47884,,
8.91162,10.0365,-1.41737,0.42138,,
8.92162,10.0556,-1.34075,0.383072,,
8.93162,10.0748,-1.34075,0.363919,,
8.94163,10.094,-1.28329,0.344765,,
8.95163,10.0556,-1.24498,0.287304,,
8.96163,10.0748,-1.24498,0.268151,,
8.97163,10.1131,-1.28329,0.229843,,
8.98163,10.094,-1.35991,0.172383,,
8.99164,10.0748,-1.37906,0.153229,,
9.00164,10.094,-1.41737,0.0957681,,
9.01164,10.0748,-1.45567,-0.0191536,,
9.02164,10.094,-1.43652,-0.0383072,,
9.03164,10.094,-1.41737,-0.0766145,,
9.04164,10.094,-1.24498,-0.172383,,
9.05165,10.094,-1.20668,-0.153229,,
9.06165,10.094,-1.18752,-0.229843,,
9.07165,10.094,-1.16837,-0.268151,,
9.08165,10.094,-1.16837,-0.325611,,
9.09165,10.094,-1.16837,-0.344765,,
9.10166,10.094,-1.24498,-0.402226,,
9.11166,10.094,-1.30245,-0.459687,,
9.12166,10.0748,-1.3216,-0.47884,,
9.13166,10.0748,-1.37906,-0.536301,,
9.14166,10.0556,-1.35991,-0.574608,,
9.15166,10.0748,-1.34075,-0.593762,,
9.16167,10.0556,-1.28329,-0.593762,,
9.17167,10.0748,-1.18752,-0.651223,,
9.18167,10.0556,-1.16837,-0.670376,,
9.19167,10.0556,-1.16837,-0.651223,,
9.20167,10.0556,-1.11091,-0.651223,,
9.21168,10.0556,-1.13006,-0.708684,,
9.22168,10.0748,-1.18752,-0.708684,,
9.23168,10.0748,-1.16837,-0.708684,,
9.24168,10.0556,-1.30245,-0.670376,,
9.25168,10.0365,-1.3216,-0.68953,,
9.26168,10.0748,-1.34075,-0.68953,,
9.27169,10.0556,-1.3216,-0.632069,,
9.28169,10.0556,-1.28329,-0.651223,,
9.29169,10.094,-1.22583,-0.593762,,
9.30169,10.094,-1.14922,-0.593762,,
9.31169,10.094,-1.14922,-0.574608,,
9.3217,10.094,-1.11091,-0.536301,,
9.3317,10.094,-1.13006,-0.497994,,
9.3417,10.094,-1.13006,-0.42138,,
9.3517,10.1131,-1.22583,-0.42138,,
9.3617,10.094,-1.24498,-0.344765,,
9.3717,10.1131,-1.3216,-0.325611,,
9.38171,10.094,-1.34075,-0.325611,,
9.39171,10.094,-1.3216,-0.248997,,
9.40171,10.0748,-1.30245,-0.21069,,
9.41171,10.094,-1.22583,-0.153229,,
9.42171,10.094,-1.20668,-0.153229,,
9.43172,10.1131,-1.13006,-0.0383072,,
9.44172,10.094,-1.09176,0.0383072,,
9.45172,10.094,-1.13006,0.0383072,,
9.46172,10.094,-1.16837,0.0574608,,
9.47172,10.094,-1.22583,0.114922,,
9.48172,10.094,-1.30245,0.134075,,
9.49173,10.0748,-1.35991,0.191536,,
9.50173,10.0556,-1.34075,0.268151,,
9.51173,10.0365,-1.35991,0.287304,,
9.52173,10.0748,-1.34075,0.325611,,
9.53173,10.0748,-1.30245,0.363919,,
9.54174,10.0556,-1.24498,0.363919,,
9.55174,10.094,-1.20668,0.383072,,
9.56174,10.0748,-1.18752,0.42138,,
9.57174,10.0748,-1.20668,0.42138,,
9.58174,10.0748,-1.22583,0.440533,,
9.59174,10.0556,-1.24498,0.42138,,
9.60175,10.0365,-1.34075,0.440533,,
9.61175,10.0365,-1.34075,0.42138,,
9.62175,10.0748,-1.35991,0.42138,,
9.63175,10.0365,-1.41737,0.402226,,
9.64175,10.0748,-1.39821,0.42138,,
9.65176,10.0556,-1.35991,0.42138,,
9.66176,10.0365,-1.28329,0.402226,,
9.67176,10.094,-1.30245,0.363919,,
9.68176,10.0748,-1.26414,0.325611,,
9.69176,10.0748,-1.22583,0.287304,,
9.70176,10.0748,-1.24498,0.287304,,
9.71177,10.094,-1.28329,0.268151,,
9.72177,10.0748,-1.3216,0.21069,,
9.73177,10.0748,-1.34075,0.191536,,
9.74177,10.0748,-1.37906,0.172383,,
9.75177,10.094,-1.43652,0.0957681,,
9.76178,10.0556,-1.41737,0.0383072,,
9.77178,10.0748,-1.37906,0,,
9.78178,10.094,-1.35991,-0.0383072,,
9.79178,10.094,-1.35991,-0.0957681,,
9.80178,10.094,-1.3216,-0.153229,,
9.81178,10.0748,-1.30245,-0.153229,,
9.82179,10.094,-1.35991,-0.191536,,
9.83179,10.0748,-1.35991,-0.287304,,
9.84179,10.094,-1.34075,-0.306458,,
9.85179,10.0748,-1.34075,-0.344765,,
9.86179,10.0556,-1.39821,-0.383072,,
9.8718,10.094,-1.39821,-0.440533,,
9.8818,10.094,-1.41737,-0.440533,,
9.8918,10.0748,-1.41737,-0.517148,,
9.9018,10.0748,-1.41737,-0.517148,,
9.9118,10.094,-1.37906,-0.536301,,
9.9218,10.0748,-1.37906,-0.574608,,
9.93181,10.0748,-1.37906,-0.574608,,
9.94181,10.0748,-1.37906,-0.593762,,
9.95181,10.0365,-1.37906,-0.593762,,
9.96181,10.0365,-1.43652,-0.612916,,
9.97181,10.0556,-1.45567,-0.632069,,
9.98182,10.0365,-1.47483,-0.651223,,
9.99182,10.0365,-1.45567,-0.670376,,
10.0018,10.0556,-1.43652,-0.670376,,
10.0118,10.0365,-1.43652,-0.632069,,
10.0218,10.0556,-1.43652,-0.612916,,
10.0318,10.0556,-1.43652,-0.612916,,
10.0418,10.0556,-1.45567,-0.612916,,
10.0518,10.0556,-1.47483,-0.612916,,
10.0618,10.0365,-1.49398,-0.555455,,
10.0718,10.0556,-1.45567,-0.517148,,
10.0818,10.0556,-1.47483,-0.47884,,
10.0918,10.0748,-1.49398,-0.440533,,
10.1018,10.0365,-1.47483,-0.440533,,
10.1118,10.0556,-1.49398,-0.363919,,
10.1218,10.0748,-1.49398,-0.344765,,
10.1318,10.0748,-1.47483,-0.325611,,
10.1418,10.0556,-1.49398,-0.248997,,
10.1518,10.0748,-1.53229,-0.229843,,
10.1618,10.0748,-1.53229,-0.172383,,
10.1718,10.094,-1.5706,-0.134075,,
10.1819,10.0748,-1.55144,-0.0957681,,
10.1919,10.0556,-1.5706,-0.0574608,,
10.2019,10.094,-1.5706,0,,
10.2119,10.0556,-1.5706,0,,
10.2219,10.0748,-1.55144,0.114922,,
10.2319,10.0748,-1.53229,0.172383,,
10.2419,10.0748,-1.53229,0.153229,,
10.2519,10.0748,-1.49398,0.229843,,
10.2619,10.0556,-1.53229,0.229843,,
10.2719,10.0748,-1.53229,0.248997,,
10.2819,10.0556,-1.58975,0.306458,,
10.2919,10.0556,-1.58975,0.325611,,
10.3019,10.0556,-1.62806,0.383072,,
10.3119,10.0556,-1.62806,0.383072,,
10.3219,10.0556,-1.64721,0.402226,,
10.3319,10.0173,-1.62806,0.440533,,
10.3419,9.99819,-1.62806,0.440533,,
10.3519,10.0365,-1.58975,0.42138,,
10.3619,10.0365,-1.5706,0.459687,,
10.3719,10.0365,-1.53229,0.459687,,
10.3819,10.0365,-1.5706,0.440533,,
10.3919,10.0365,-1.58975,0.440533,,
10.4019,10.0556,-1.58975,0.42138,,
10.4119,10.0556,-1.6089,0.402226,,
10.4219,10.0365,-1.62806,0.363919,,
10.4319,10.0556,-1.64721,0.344765,,
10.4419,10.0556,-1.62806,0.383072,,
10.4519,10.0365,-1.66636,0.306458,,
10.4619,10.0365,-1.6089,0.287304,,
10.4719,10.0556,-1.5706,0.287304,,
10.4819,10.0748,-1.53229,0.229843,,
10.4919,10.0748,-1.53229,0.21069,,
10.5019,10.0556,-1.55144,0.191536,,
10.5119,10.0748,-1.5706,0.0957681,,
10.5219,10.0748,-1.58975,0.0957681,,
10.5319,10.0556,-1.62806,0.0766145,,
10.5419,10.0748,-1.64721,0,,
10.5519,10.0556,-1.64721,-0.0383072,,
10.5619,10.0748,-1.64721,-0.114922,,
10.5719,10.0748,-1.66636,-0.114922,,
10.5819,10.094,-1.55144,-0.191536,,
10.5919,10.0556,-1.5706,-0.229843,,
10.6019,10.094,-1.53229,-0.229843,,
10.6119,10.0556,-1.53229,-0.287304,,
10.6219,10.0748,-1.55144,-0.306458,,
10.6319,10.0748,-1.5706,-0.383072,,
10.6419,10.094,-1.55144,-0.42138,,
10.6519,10.0556,-1.5706,-0.42138,,
10.6619,10.0556,-1.58975,-0.459687,,
10.6719,10.0556,-1.6089,-0.440533,,
10.6819,10.0365,-1.6089,-0.555455,,
10.6919,10.0365,-1.5706,-0.536301,,
10.7019,10.0748,-1.55144,-0.593762,,
10.7119,10.0365,-1.55144,-0.593762,,
10.7219,10.0365,-1.55144,-0.593762,,
10.732,10.0173,-1.53229,-0.574608,,
10.742,10.0556,-1.47483,-0.593762,,
10.752,10.0556,-1.49398,-0.612916,,
10.762,10.0365,-1.49398,-0.632069,,
10.772,10.0365,-1.51314,-0.593762,,
10.782,10.0556,-1.51314,-0.612916,,
10.792,10.0365,-1.55144,-0.574608,,
10.802,10.0556,-1.55144,-0.536301,,
10.812,10.0365,-1.55144,-0.517148,,
10.822,10.0748,-1.55144,-0.517148,,
10.832,10.0556,-1.53229,-0.497994,,
10.842,10.0556,-1.51314,-0.459687,,
10.852,10.0556,-1.45567,-0.459687,,
10.862,10.0556,-1.47483,-0.402226,,
10.872,10.0748,-1.47483,-0.363919,,
10.882,10.0748,-1.47483,-0.325611,,
10.892,10.0556,-1.51314,-0.268151,,
10.902,10.0556,-1.53229,-0.229843,,
10.912,10.0556,-1.55144,-0.191536,,
10.922,10.0748,-1.51314,-0.134075,,
10.932,10.0556,-1.53229,-0.153229,,
10.942,10.0748,-1.49398,-0.0383072,,
10.952,10.0748,-1.45567,-0.0383072,,
10.962,10.0748,-1.45567,0.0383072,,
10.972,10.0556,-1.45567,0.114922,,
10.982,10.0556,-1.43652,0.153229,,
10.992,10.0748,-1.45567,0.153229,,
11.002,10.0556,-1.45567,0.229843,,
11.012,10.0556,-1.45567,0.248997,,
11.022,10.0556,-1.47483,0.306458,,
11.032,10.0556,-1.53229,0.306458,,
11.042,10.0556,-1.51314,0.306458,,
11.052,10.0748,-1.51314,0.383072,,
11.062,10.0748,-1.49398,0.383072,,
11.072,10.0365,-1.47483,0.42138,,
11.082,10.0365,-1.47483,0.47884,,
11.092,10.0556,-1.43652,0.440533,,
11.102,10.0556,-1.41737,0.497994,,
11.112,10.0748,-1.41737,0.47884,,
11.122,10.0365,-1.37906,0.497994,,
11.132,10.0556,-1.39821,0.497994,,
11.142,10.0556,-1.41737,0.517148,,
11.152,10.0556,-1.43652,0.497994,,
11.162,10.0365,-1.47483,0.497994,,
11.172,10.0556,-1.53229,0.459687,,
11.182,10.0556,-1.53229,0.497994,,
11.192,10.0556,-1.53229,0.47884,,
11.202,10.0556,-1.43652,0.440533,,
11.212,10.0748,-1.41737,0.459687,,
11.222,10.0556,-1.37906,0.383072,,
11.232,10.0748,-1.3216,0.402226,,
11.242,10.0748,-1.34075,0.363919,,
11.252,10.0748,-1.35991,0.287304,,
11.262,10.0748,-1.37906,0.287304,,
11.2721,10.0748,-1.45567,0.21069,,
11.2821,10.0556,-1.43652,0.191536,,
11.2921,10.0748,-1.47483,0.172383,,
11.3021,10.0748,-1.47483,0.0957681,,
11.3121,10.0748,-1.45567,0.0957681,,
11.3221,10.0748,-1.37906,0.0574608,,
11.3321,10.0556,-1.34075,-0.0383072,,
11.3421,10.0748,-1.30245,-0.0574608,,
11.3521,10.094,-1.3216,-0.0766145,,
11.3621,10.094,-1.3216,-0.134075,,
11.3721,10.0748,-1.35991,-0.172383,,
11.3821,10.0748,-1.35991,-0.229843,,
11.3921,10.094,-1.41737,-0.287304,,
11.4021,10.0748,-1.43652,-0.325611,,
11.4121,10.0748,-1.41737,-0.344765,,
11.4221,10.0748,-1.41737,-0.344765,,
11.4321,10.0748,-1.37906,-0.402226,,
11.4421,10.0556,-1.35991,-0.42138,,
11.4521,10.0748,-1.34075,-0.440533,,
11.4621,10.094,-1.3216,-0.47884,,
11.4721,10.0748,-1.3216,-0.497994,,
11.4821,10.0748,-1.34075,-0.517148,,
11.4921,10.094,-1.3216,-0.536301,,
11.5021,10.0748,-1.34075,-0.555455,,
11.5121,10.0748,-1.34075,-0.555455,,
11.5221,10.0748,-1.37906,-0.593762,,
11.5321,10.0748,-1.37906,-0.593762,,
11.5421,10.0748,-1.37906,-0.555455,,
11.5521,10.0748,-1.37906,-0.555455,,
11.5621,10.0748,-1.39821,-0.555455,,
11.5721,10.0748,-1.3216,-0.555455,,
11.5821,10.0748,-1.35991,-0.517148,,
11.5921,10.0556,-1.3216,-0.497994,,
11.6021,10.0748,-1.3216,-0.47884,,
11.6121,10.094,-1.3216,-0.459687,,
11.6221,10.0556,-1.34075,-0.42138,,
11.6321,10.0748,-1.34075,-0.363919,,
11.6421,10.0748,-1.39821,-0.383072,,
11.6521,10.094,-1.41737,-0.344765,,
11.6621,10.0748,-1.45567,-0.287304,,
11.6721,10.0748,-1.39821,-0.287304,,
11.6821,10.0748,-1.41737,-0.268151,,
11.6921,10.0748,-1.35991,-0.172383,,
11.7021,10.0556,-1.34075,-0.172383,,
11.7121,10.0748,-1.34075,-0.153229,,
11.7221,10.0748,-1.3216,-0.0383072,,
11.7321,10.0748,-1.35991,-0.0191536,,
11.7421,10.0748,-1.34075,0,,
11.7521,10.0748,-1.41737,0.0574608,,
11.7621,10.094,-1.43652,0.0957681,,
11.7721,10.0556,-1.45567,0.134075,,
